"Model","Xviewer"
"BlockNumber","1"
"TraceName","CH1","CH2",
BlockSize,125000,125000,
Date,2026/03/18,2026/03/18,
Time,13:27:04.000000,13:27:04.000000,
VUnit,V,V,
HResolution,1.600000e-05,1.600000e-05,
HOffset,-1.999984e+00,-1.999984e+00,
HUnit,s,s,
,0.19875,-0.21875
,0.206875,-0.496875
,0.211875,-0.49375
,0.2375,-0.54375
,0.273125,-0.415625
,0.265,-0.578125
,0.2325,-0.55
,0.241875,-0.453125
,0.201875,-0.671875
,0.180625,-0.50625
,0.204375,-0.74375
,0.235625,-0.421875
,0.256875,-0.409375
,0.2775,-0.425
,0.278125,-0.4375
,0.246875,-0.553125
,0.278125,-0.515625
,0.26125,-0.46875
,0.25875,-0.465625
,0.261875,-0.784375
,0.3175,-0.51875
,0.2275,-0.64375
,0.250625,-0.559375
,0.2275,-0.584375
,0.286875,-0.453125
,0.246875,-0.496875
,0.238125,-0.590625
,0.205625,-0.4625
,0.24,-0.534375
,0.273125,-0.471875
,0.295625,-0.5375
,0.22625,-0.4375
,0.285,-0.765625
,0.255625,-0.421875
,0.25375,-0.471875
,0.31625,-0.421875
,0.25875,-0.609375
,0.270625,-0.425
,0.235,-0.4375
,0.25875,-0.553125
,0.206875,-0.7125
,0.254375,-0.578125
,0.26125,-0.5375
,0.206875,-0.5375
,0.273125,-0.553125
,0.238125,-0.53125
,0.2675,-0.565625
,0.294375,-0.509375
,0.34125,-0.490625
,0.290625,-0.515625
,0.3175,-0.44375
,0.286875,-0.425
,0.291875,-0.409375
,0.29875,-0.725
,0.32375,-0.4875
,0.246875,-0.525
,0.270625,-0.61875
,0.315625,-0.509375
,0.336875,-0.490625
,0.34125,-0.55
,0.29875,-0.465625
,0.39,-0.459375
,0.295,-0.578125
,0.291875,-0.6
,0.35375,-0.4875
,0.321875,-0.578125
,0.356875,-0.5
,0.353125,-0.596875
,0.358125,-0.44375
,0.3225,-0.584375
,0.393125,-0.5
,0.38625,-0.44375
,0.38,-0.509375
,0.3925,-0.553125
,0.3925,-0.515625
,0.375,-0.41875
,0.361875,-0.459375
,0.38125,-0.490625
,0.35375,-0.325
,0.386875,-0.453125
,0.34,-0.428125
,0.368125,-0.425
,0.368125,-0.503125
,0.43625,-0.56875
,0.4175,-0.4375
,0.43125,-0.371875
,0.351875,-0.259375
,0.38,-0.421875
,0.391875,-0.425
,0.371875,-0.484375
,0.37125,-0.421875
,0.463125,-0.409375
,0.376875,-0.453125
,0.4,-0.5625
,0.32,-0.225
,0.415625,-0.459375
,0.4025,-0.56875
,0.43625,-0.428125
,0.369375,-0.571875
,0.365625,-0.540625
,0.4425,-0.55625
,0.476875,-0.4375
,0.43625,-0.484375
,0.426875,-0.428125
,0.44875,-0.571875
,0.42125,-0.503125
,0.36875,-0.453125
,0.495625,-0.559375
,0.42,-0.6
,0.424375,-0.459375
,0.463125,-0.575
,0.424375,-0.6
,0.4475,-0.45625
,0.466875,-0.6875
,0.40875,-0.471875
,0.41875,-0.546875
,0.464375,-0.41875
,0.47625,-0.459375
,0.47125,-0.46875
,0.446875,-0.40625
,0.43,-0.46875
,0.45375,-0.59375
,0.4425,-0.371875
,0.443125,-0.790625
,0.424375,-0.478125
,0.49,-0.525
,0.451875,-0.415625
,0.47125,-0.265625
,0.45875,-0.5
,0.4875,-0.55
,0.47625,-0.484375
,0.43375,-0.2375
,0.494375,-0.38125
,0.464375,-0.578125
,0.45375,-0.546875
