"Model","Xviewer"
"BlockNumber","1"
"TraceName","CH1","CH2",
BlockSize,125000,125000,
Date,2026/03/18,2026/03/18,
Time,13:46:31.000000,13:46:31.000000,
VUnit,V,V,
HResolution,8.000000e-06,8.000000e-06,
HOffset,-9.999920e-01,-9.999920e-01,
HUnit,s,s,
,0.5975,1.14375
,0.668125,1.021875
,0.67375,1.125
,0.68125,1.328125
,0.678125,1.259375
,0.611875,1.040625
,0.66875,1.3375
,0.64875,1.35
,0.6775,1.09375
,0.671875,1.35625
,0.660625,1.340625
,0.66875,1.053125
,0.686875,1.265625
,0.673125,1.28125
,0.615,1.196875
,0.65625,1.228125
,0.658125,1.396875
,0.661875,1.284375
,0.651875,1.396875
,0.614375,1.328125
,0.56125,1.365625
,0.64125,1.2
,0.63125,1.009375
,0.6375,1.25625
,0.711875,1.196875
,0.675,1.315625
,0.57,1.15
,0.66625,1.15
,0.614375,1.190625
,0.685625,1.065625
,0.671875,1.1
,0.70625,1.059375
,0.620625,1.284375
,0.67125,1.315625
,0.6475,1.
,0.63375,1.19375
,0.65625,1.053125
,0.60125,1.240625
,0.631875,1.2625
,0.644375,1.003125
,0.649375,1.284375
,0.62875,1.059375
,0.606875,1.36875
,0.701875,1.365625
,0.678125,1.28125
,0.603125,1.25625
,0.605625,1.009375
,0.585625,1.065625
,0.609375,1.3125
,0.598125,1.328125
,0.610625,1.365625
,0.606875,1.096875
,0.651875,1.1625
,0.6375,1.265625
,0.588125,1.3
,0.615,1.059375
,0.645625,1.084375
,0.651875,1.259375
,0.571875,1.14375
,0.593125,1.3
,0.535,1.48125
,0.56125,1.3125
,0.71125,1.28125
,0.5975,1.01875
,0.591875,1.128125
,0.539375,1.340625
,0.5975,1.21875
,0.655,1.115625
,0.668125,1.028125
,0.654375,1.18125
,0.575,1.375
,0.601875,1.115625
,0.590625,1.06875
,0.59125,1.184375
,0.631875,1.284375
,0.668125,1.175
,0.62625,1.1125
,0.595625,1.253125
,0.666875,1.01875
,0.668125,1.284375
,0.59375,1.053125
,0.625625,1.115625
,0.615,1.34375
,0.583125,1.315625
,0.649375,1.39375
,0.580625,1.190625
,0.61875,1.375
,0.568125,1.1375
,0.626875,1.18125
,0.583125,1.2
,0.609375,1.26875
,0.635625,1.14375
,0.613125,1.3
,0.644375,1.1625
,0.6325,1.25625
,0.65125,1.071875
,0.595625,1.0375
,0.645625,1.175
,0.52625,1.1125
,0.60875,1.18125
,0.65625,1.2125
,0.586875,1.05625
,0.605625,1.36875
,0.631875,1.196875
,0.604375,1.15625
,0.613125,1.3125
,0.660625,1.38125
,0.69875,1.0125
,0.568125,1.3625
,0.61875,1.0375
,0.650625,1.
,0.5975,1.209375
,0.661875,1.265625
,0.689375,1.0125
,0.635625,1.1625
,0.653125,1.05625
,0.620625,1.271875
,0.62625,1.29375
,0.6375,1.340625
,0.706875,1.084375
,0.745,1.3
,0.655,1.178125
,0.67,1.
,0.705625,1.15
,0.66125,1.171875
,0.618125,1.05625
,0.621875,1.259375
,0.695,1.375
,0.67125,1.346875
,0.658125,1.01875
,0.65,1.13125
,0.71375,1.184375
,0.664375,1.01875
,0.670625,1.0125
,0.709375,1.0625
,0.7125,1.275
,0.650625,1.0125
,0.689375,1.19375
,0.70625,1.334375
,0.681875,1.046875
,0.730625,1.28125
,0.68625,1.140625
,0.6775,1.296875
,0.714375,1.084375
,0.715,1.36875
,0.66625,1.084375
,0.694375,1.25625
,0.685,1.325
,0.708125,1.36875
,0.699375,1.30625
,0.685,1.05625
,0.70625,1.084375
,0.695,1.284375
,0.748125,1.0125
,0.65625,1.346875
,0.708125,1.0375
,0.691875,1.03125
,0.70625,1.20625
,0.72125,1.046875
,0.689375,1.05625
,0.671875,1.284375
,0.693125,1.315625
,0.705,1.1
,0.746875,1.08125
,0.758125,1.140625
,0.70625,1.0375
,0.685625,1.0625
,0.73125,1.196875
,0.743125,1.121875
,0.721875,1.128125
,0.650625,1.00625
,0.755,1.296875
,0.774375,1.125
,0.739375,1.10625
,0.7425,1.
,0.620625,1.3375
,0.739375,1.175
,0.74875,1.325
,0.71375,1.36875
,0.709375,1.225
,0.721875,1.190625
,0.774375,1.00625
,0.735,1.046875
,0.70125,1.25625
,0.7575,1.284375
,0.749375,1.178125
,0.70625,1.184375
,0.72625,1.053125
,0.704375,1.1125
,0.739375,1.053125
,0.725,1.1
,0.70625,1.21875
,0.775,0.925
,0.793125,1.053125
,0.785625,1.19375
,0.734375,1.06875
,0.7175,1.346875
,0.7575,1.34375
,0.708125,1.05
,0.69875,1.378125
,0.764375,1.2
,0.746875,1.059375
,0.785,1.059375
,0.771875,1.1375
,0.73,1.265625
,0.791875,1.125
,0.759375,1.08125
,0.738125,1.18125
,0.77,1.396875
,0.8375,1.175
,0.779375,1.146875
,0.73125,1.140625
,0.764375,1.2
,0.725625,1.04375
,0.87375,1.096875
,0.77625,1.05
,0.82,1.3125
,0.81125,1.228125
,0.764375,1.05625
,0.8075,1.315625
,0.839375,1.015625
,0.8175,1.084375
,0.80125,1.025
,0.799375,1.190625
,0.769375,1.078125
,0.775,1.1375
,0.76125,1.065625
,0.875,1.35
,0.780625,1.25
,0.76125,1.028125
,0.81625,1.084375
,0.863125,1.334375
,0.82625,1.284375
,0.79375,1.25
,0.8075,1.1375
,0.78,1.025
,0.845625,1.35
,0.88875,1.25625
,0.805625,1.390625
,0.814375,1.175
,0.8325,1.10625
,0.839375,1.025
,0.81125,1.15
,0.83375,1.078125
,0.8075,1.084375
,0.89625,1.16875
,0.82875,1.084375
,0.82125,1.390625
,0.86375,1.196875
,0.9,1.08125
